experiment_ts,cpu_governor,governor,benchmark,size,run,avg_cpu_time_sec,avg_gpu_memcpy_sec,avg_gpu_time_sec,avg_launch_time_sec,bus_width_bits,cgroup_mem_anon_bytes_avg,cgroup_mem_anon_bytes_max,cgroup_mem_anon_bytes_min,cgroup_mem_direct_reclaim_steal_avg,cgroup_mem_direct_reclaim_steal_max,cgroup_mem_direct_reclaim_steal_min,cgroup_mem_file_bytes_avg,cgroup_mem_file_bytes_max,cgroup_mem_file_bytes_min,cgroup_mem_kernel_bytes_avg,cgroup_mem_kernel_bytes_max,cgroup_mem_kernel_bytes_min,cgroup_mem_kswapd_steal_avg,cgroup_mem_kswapd_steal_max,cgroup_mem_kswapd_steal_min,cgroup_mem_slab_bytes_avg,cgroup_mem_slab_bytes_max,cgroup_mem_slab_bytes_min,completed_launches,cpu_active_pct_avg,cpu_active_pct_max,cpu_active_pct_min,cpu_active_pct_samples,cpu_ctxt_switch_rate_avg,cpu_ctxt_switch_rate_max,cpu_ctxt_switch_rate_min,cpu_ctxt_switch_rate_samples,cpu_freq_mhz_avg,cpu_freq_mhz_max,cpu_freq_mhz_min,cpu_freq_mhz_samples,cpu_iowait_pct_avg,cpu_iowait_pct_max,cpu_iowait_pct_min,cpu_iowait_pct_samples,cpu_procs_blocked_avg,cpu_procs_blocked_max,cpu_procs_blocked_min,cpu_procs_blocked_samples,cpu_procs_running_avg,cpu_procs_running_max,cpu_procs_running_min,cpu_procs_running_samples,cpu_system_pct_avg,cpu_system_pct_max,cpu_system_pct_min,cpu_system_pct_samples,cpu_temp_c_avg,cpu_temp_c_max,cpu_temp_c_min,cpu_temp_c_samples,cpu_user_pct_avg,cpu_user_pct_max,cpu_user_pct_min,cpu_user_pct_samples,dram_active_pct_avg,dram_active_pct_max,dram_active_pct_min,dram_active_pct_samples,dram_bandwidth_gbps,dram_type,duration_actual_sec,duration_target_sec,gpu_temp_c_avg,gpu_temp_c_max,gpu_temp_c_min,gpu_temp_c_samples,interconnect,interconnect_gen_max,interconnect_width_max,launch_time_stdev_sec,loadavg_15min_avg,loadavg_15min_max,loadavg_15min_min,loadavg_15min_samples,loadavg_1min_avg,loadavg_1min_max,loadavg_1min_min,loadavg_1min_samples,loadavg_5min_avg,loadavg_5min_max,loadavg_5min_min,loadavg_5min_samples,max_gpu_time_sec,max_launch_time_sec,mem_clock_mhz_est,min_gpu_time_sec,min_launch_time_sec,parallel,pcie_gen_avg,pcie_gen_max,pcie_gen_max_avg,pcie_gen_max_max,pcie_gen_max_min,pcie_gen_max_samples,pcie_gen_min,pcie_gen_samples,pcie_samples,pcie_width_avg,pcie_width_max,pcie_width_max_avg,pcie_width_max_max,pcie_width_max_min,pcie_width_max_samples,pcie_width_min,pcie_width_samples,peak_power_w,power_draw_w_avg,power_draw_w_max,power_draw_w_min,power_draw_w_samples,sm_active_pct_avg,sm_active_pct_max,sm_active_pct_min,sm_active_pct_samples,sm_clock_mhz_avg,sm_clock_mhz_max,sm_clock_mhz_min,sm_clock_mhz_samples,sys_mem_avail_gb_avg,sys_mem_avail_gb_max,sys_mem_avail_gb_min,sys_mem_avail_gb_samples,sys_mem_free_gb_avg,sys_mem_free_gb_max,sys_mem_free_gb_min,sys_mem_free_gb_samples,sys_mem_pressure_full_avg,sys_mem_pressure_full_max,sys_mem_pressure_full_min,sys_mem_pressure_full_samples,sys_mem_pressure_some_avg,sys_mem_pressure_some_max,sys_mem_pressure_some_min,sys_mem_pressure_some_samples,sys_mem_total_gb_avg,sys_mem_total_gb_max,sys_mem_total_gb_min,sys_mem_total_gb_samples,sys_mem_used_gb_avg,sys_mem_used_gb_max,sys_mem_used_gb_min,sys_mem_used_gb_samples,sys_mem_used_pct_avg,sys_mem_used_pct_max,sys_mem_used_pct_min,sys_mem_used_pct_samples,sys_swap_total_gb_avg,sys_swap_total_gb_max,sys_swap_total_gb_min,sys_swap_total_gb_samples,sys_swap_used_gb_avg,sys_swap_used_gb_max,sys_swap_used_gb_min,sys_swap_used_gb_samples,total_launches,video_clock_mhz_avg,video_clock_mhz_max,video_clock_mhz_min,video_clock_mhz_samples,vmstat_pgfault_rate_avg,vmstat_pgfault_rate_max,vmstat_pgfault_rate_samples,vmstat_pgmajfault_rate_avg,vmstat_pgmajfault_rate_max,vmstat_pgmajfault_rate_samples,vmstat_pgscan_rate_avg,vmstat_pgscan_rate_max,vmstat_pgscan_rate_samples,vmstat_pgsteal_rate_avg,vmstat_pgsteal_rate_max,vmstat_pgsteal_rate_samples,vmstat_pswpin_rate_avg,vmstat_pswpin_rate_max,vmstat_pswpin_rate_samples,vmstat_pswpout_rate_avg,vmstat_pswpout_rate_max,vmstat_pswpout_rate_samples
20260716_170653,cpu_powersave,gpu_default,lud-cuda,large,1,0.5783,0.0906,3.3206,3.9895,256,2168195935.207,2219728896,1085874176,0.0,0,0,3661079306.579,3661512704,3617132544,181971841.058,182468608,178778112,0.0,0,0,128634878.81,128841000,128349192,30,5.65,6.0,3.2,121,2688.545,3055,2095,121,858.0,858.0,858.0,121,0.015,0.1,0.0,121,0.0,0,0,121,2.182,3,2,121,4.002,4.4,2.5,121,63.536,65.8,57.8,121,1.664,2.0,0.6,121,0.0,0.0,0.0,1200,N/A,LPDDR5X (unified),121.124,120,60.545,63.0,55.0,1200,NVLink-C2C,5,16,0.0378,0.904,0.93,0.87,121,1.181,1.44,1.01,121,1.038,1.1,0.98,121,3.3263,4.0688,N/A,3.3133,3.8727,1,1.0,1.0,5.0,5.0,5.0,1200,1.0,1200,2,1.0,1.0,16.0,16.0,16.0,1200,1.0,1200,35.49,31.153,35.49,13.1,1200,82.214,96.0,0.0,1200,2423.433,2470.0,2411.0,1200,115.38,118.14,114.73,121,112.906,115.66,112.26,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.31,6.96,3.55,121,5.183,5.7,2.9,121,16.0,16.0,16.0,121,0.0,0,0,121,31,2090.648,2151.0,2073.0,1200,72574.5,564453,241,0.0,1,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260716_170925,cpu_powersave,gpu_default,lud-cuda,large,2,0.5854,0.0867,3.3177,3.9898,256,2150369398.479,2219761664,1084342272,0.0,0,0,3661450790.083,3661885440,3617517568,182011379.306,182435840,178683904,0.0,0,0,128740627.702,128912856,128473512,30,5.617,6.0,0.5,121,2681.769,3098,1573,121,858.0,858.0,858.0,121,0.014,0.1,0.0,121,0.0,0,0,121,2.207,4,2,121,3.994,4.4,0.4,121,62.348,65.7,51.9,121,1.64,2.0,0.1,121,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),120.522,120,59.302,63.0,49.0,1201,NVLink-C2C,5,16,0.023,0.916,0.93,0.9,121,0.96,1.09,0.74,121,1.002,1.03,0.98,121,3.3299,4.0274,N/A,3.3087,3.9483,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,35.19,30.932,35.19,4.83,1201,77.3,96.0,0.0,1201,2410.656,2470.0,227.0,1201,115.337,117.79,114.72,121,112.863,115.32,112.25,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.353,6.97,3.9,121,5.221,5.7,3.2,121,16.0,16.0,16.0,121,0.0,0,0,121,31,2081.794,2138.0,611.0,1201,74276.6,564559,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260716_171157,cpu_powersave,gpu_default,lud-cuda,large,3,0.5918,0.0912,3.3198,4.0027,256,2207895721.256,2219634688,1085923328,0.0,0,0,3661824609.322,3662258176,3617869824,182092080.661,182505472,178851840,0.0,0,0,128885405.554,129050192,128540616,29,5.611,6.0,0.5,121,2683.744,3286,1561,121,858.0,858.0,858.0,121,0.017,0.2,0.0,121,0.0,0,0,121,2.157,3,2,121,3.983,4.4,0.4,121,61.929,66.2,52.1,121,1.644,2.2,0.1,121,0.0,0.0,0.0,1200,N/A,LPDDR5X (unified),120.817,120,59.461,63.0,50.0,1200,NVLink-C2C,5,16,0.0283,0.928,0.95,0.9,121,1.019,1.16,0.67,121,0.996,1.03,0.93,121,3.3276,4.0702,N/A,3.307,3.9446,1,1.0,1.0,5.0,5.0,5.0,1200,1.0,1200,2,1.0,1.0,16.0,16.0,16.0,1200,1.0,1200,35.55,30.905,35.55,4.83,1200,82.595,96.0,0.0,1200,2409.968,2463.0,208.0,1200,115.933,117.76,115.34,121,113.458,115.29,112.87,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,5.757,6.35,3.93,121,4.737,5.2,3.2,121,16.0,16.0,16.0,121,0.0,0,0,121,30,2081.247,2138.0,598.0,1200,72311.4,562460,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260716_171430,cpu_powersave,gpu_default,lud-cuda,large,4,0.5894,0.0884,3.3182,3.9959,256,2207767729.719,2220695552,1084624896,0.0,0,0,3662186546.777,3662618624,3618250752,182111477.421,182538240,178905088,0.0,0,0,128963334.81,129188312,128680248,30,5.637,6.2,0.5,121,2688.554,3333,1575,121,858.0,858.0,858.0,121,0.013,0.1,0.0,121,0.008,1,0,121,2.207,4,2,121,4.021,4.5,0.3,121,62.235,66.4,52.0,121,1.632,2.0,0.1,121,0.0,0.0,0.0,1198,N/A,LPDDR5X (unified),120.84,120,59.479,63.0,50.0,1198,NVLink-C2C,5,16,0.0307,0.924,0.94,0.91,121,0.915,1.13,0.68,121,0.96,1.0,0.93,121,3.3252,4.0398,N/A,3.3055,3.903,1,1.0,1.0,5.0,5.0,5.0,1198,1.0,1198,2,1.0,1.0,16.0,16.0,16.0,1198,1.0,1198,35.37,30.955,35.37,4.84,1198,77.333,96.0,0.0,1198,2402.593,2450.0,208.0,1198,115.62,118.48,114.89,121,113.145,116.0,112.42,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.07,6.8,3.21,121,4.989,5.6,2.6,121,16.0,16.0,16.0,121,0.0,0,0,121,31,2075.778,2119.0,598.0,1198,72337.0,563830,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260716_171702,cpu_powersave,gpu_default,lud-cuda,large,5,0.5826,0.0857,3.3176,3.9859,256,2107138420.364,2220093440,1086959616,0.0,0,0,3661758430.149,3662987264,3618607104,181945403.24,182505472,178933760,0.0,0,0,129059601.785,129242064,128830968,30,5.62,6.1,0.5,121,2688.876,3134,1574,121,858.0,858.0,858.0,121,0.014,0.1,0.0,121,0.0,0,0,121,2.248,4,2,121,4.016,4.5,0.3,121,62.702,66.1,52.0,121,1.618,2.0,0.1,121,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),120.875,120,59.648,63.0,50.0,1201,NVLink-C2C,5,16,0.0342,0.92,0.93,0.9,121,0.915,1.05,0.62,121,0.939,0.97,0.89,121,3.3273,4.0442,N/A,3.3074,3.9019,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,35.36,31.023,35.36,4.88,1201,76.778,96.0,0.0,1201,2410.493,2470.0,208.0,1201,115.436,117.95,114.82,121,112.96,115.48,112.35,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.254,6.87,3.74,121,5.14,5.6,3.1,121,16.0,16.0,16.0,121,0.0,0,0,121,31,2081.865,2138.0,598.0,1201,74362.2,564349,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260716_171935,cpu_powersave,gpu_default,lud-cuda,large,6,0.5677,0.0844,3.3171,3.9692,256,2121928433.19,2219798528,1084436480,0.0,0,0,3659944613.025,3663372288,3619004416,181959519.207,182562816,178667520,0.0,0,0,129079400.595,129258168,128692280,30,5.651,6.0,0.5,121,2693.231,3110,1587,121,858.0,858.0,858.0,121,0.015,0.1,0.0,121,0.0,0,0,121,2.463,4,1,121,4.009,4.5,0.4,121,63.015,66.6,52.2,121,1.655,2.0,0.1,121,0.0,0.0,0.0,1203,N/A,LPDDR5X (unified),121.626,120,59.904,63.0,50.0,1203,NVLink-C2C,5,16,0.0309,0.926,0.94,0.9,121,0.985,1.11,0.62,121,0.951,0.99,0.88,121,3.3244,4.0072,N/A,3.3066,3.9126,1,1.0,1.0,5.0,5.0,5.0,1203,1.0,1203,2,1.0,1.0,16.0,16.0,16.0,1203,1.0,1203,35.71,31.159,35.71,4.82,1203,80.362,96.0,0.0,1203,2408.958,2470.0,208.0,1203,115.946,118.57,115.31,121,113.47,116.1,112.83,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,5.744,6.38,3.12,121,4.719,5.2,2.6,121,16.0,16.0,16.0,121,0.0,0,0,121,31,2081.099,2145.0,598.0,1203,74341.0,564545,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260716_172208,cpu_powersave,gpu_default,lud-cuda,large,7,0.5801,0.0886,3.3193,3.9879,256,2196581858.38,2220752896,1084727296,0.0,0,0,3663333596.033,3663785984,3619373056,182224912.926,182808576,179085312,0.0,0,0,129180243.372,129401168,128960168,30,5.621,6.0,0.5,121,2694.198,3830,1598,121,858.0,858.0,858.0,121,0.021,0.2,0.0,121,0.0,0,0,121,2.24,4,2,121,4.009,4.5,0.4,121,62.556,66.6,52.2,121,1.632,2.1,0.1,121,0.0,0.0,0.0,1200,N/A,LPDDR5X (unified),120.825,120,59.824,63.0,50.0,1200,NVLink-C2C,5,16,0.0399,0.936,0.95,0.92,121,0.981,1.1,0.71,121,0.961,1.0,0.91,121,3.3236,4.0729,N/A,3.3075,3.8741,1,1.0,1.0,5.0,5.0,5.0,1200,1.0,1200,2,1.0,1.0,16.0,16.0,16.0,1200,1.0,1200,35.47,31.076,35.47,4.9,1200,80.337,96.0,0.0,1200,2410.886,2470.0,208.0,1200,115.719,118.22,115.08,121,113.242,115.74,112.6,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,5.971,6.61,3.47,121,4.903,5.4,2.9,121,16.0,16.0,16.0,121,0.0,0,0,121,31,2082.404,2151.0,598.0,1200,74289.6,564460,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260716_172440,cpu_powersave,gpu_default,lud-cuda,large,8,0.58,0.088,3.3194,3.9874,256,2140301498.182,2221314048,1087275008,0.0,0,0,3662999992.066,3664175104,3619786752,182240721.455,183074816,178987008,0.0,0,0,129208791.14,129532064,128841856,30,5.623,6.1,0.5,121,2687.686,3311,1573,121,858.0,858.0,858.0,121,0.016,0.1,0.0,121,0.008,1,0,121,2.165,4,2,121,3.995,4.5,0.4,121,62.788,66.8,52.2,121,1.638,2.1,0.1,121,0.0,0.0,0.0,1200,N/A,LPDDR5X (unified),120.823,120,59.694,63.0,50.0,1200,NVLink-C2C,5,16,0.0361,0.934,0.95,0.92,121,0.935,1.03,0.71,121,0.951,0.97,0.91,121,3.3265,4.0653,N/A,3.3053,3.8905,1,1.0,1.0,5.0,5.0,5.0,1200,1.0,1200,2,1.0,1.0,16.0,16.0,16.0,1200,1.0,1200,35.58,31.041,35.58,4.84,1200,75.73,96.0,0.0,1200,2406.998,2470.0,208.0,1200,115.682,118.32,114.92,121,113.205,115.85,112.44,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.008,6.77,3.37,121,4.936,5.6,2.8,121,16.0,16.0,16.0,121,0.0,0,0,121,31,2080.109,2151.0,598.0,1200,74338.0,564203,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260716_172713,cpu_powersave,gpu_default,lud-cuda,large,9,0.5842,0.0861,3.3178,3.9881,256,2128476109.223,2219307008,1085972480,0.0,0,0,3664112140.694,3664543744,3620175872,182310048.793,182771712,179335168,0.0,0,0,129230108.165,129479000,129022920,30,5.624,6.1,0.5,121,2687.331,3061,1577,121,858.0,858.0,858.0,121,0.016,0.2,0.0,121,0.0,0,0,121,2.24,4,1,121,4.024,4.6,0.4,121,62.83,66.9,52.3,121,1.623,2.1,0.1,121,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),121.281,120,59.749,63.0,50.0,1201,NVLink-C2C,5,16,0.0279,0.927,0.95,0.91,121,0.935,1.22,0.56,121,0.927,1.0,0.86,121,3.3251,4.0318,N/A,3.3065,3.9205,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,35.29,31.042,35.29,4.91,1201,78.953,96.0,0.0,1201,2412.476,2463.0,208.0,1201,115.445,118.46,114.84,121,112.968,115.98,112.36,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.245,6.85,3.23,121,5.127,5.6,2.7,121,16.0,16.0,16.0,121,0.0,0,0,121,31,2083.699,2138.0,598.0,1201,74291.7,564553,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260716_172946,cpu_powersave,gpu_default,lud-cuda,large,10,0.5768,0.0885,3.3247,3.9899,256,2221529037.223,2295750656,1084678144,0.0,0,0,3664535687.405,3673632768,3583983616,183759829.686,187215872,179175424,0.0,0,0,130098979.438,130805728,127567744,30,7.378,12.1,0.5,121,5659.975,14207,1574,121,858.0,858.0,858.0,121,0.021,0.1,0.0,121,0.008,1,0,121,2.678,6,2,121,5.066,8.2,0.4,121,63.445,66.7,52.3,121,2.315,6.8,0.1,121,0.0,0.0,0.0,1200,N/A,LPDDR5X (unified),120.949,120,60.176,63.0,50.0,1200,NVLink-C2C,5,16,0.0389,0.978,1.0,0.93,121,1.311,1.62,0.79,121,1.067,1.14,0.92,121,3.3367,4.0482,N/A,3.3112,3.8972,1,1.0,1.0,5.0,5.0,5.0,1200,1.0,1200,2,1.0,1.0,16.0,16.0,16.0,1200,1.0,1200,35.4,31.158,35.4,4.77,1200,79.487,96.0,0.0,1200,2406.736,2470.0,208.0,1200,115.709,118.42,115.1,121,113.231,115.94,112.63,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,5.981,6.59,3.27,121,4.917,5.4,2.7,121,16.0,16.0,16.0,121,0.0,0,0,121,31,2079.668,2138.0,598.0,1200,103816.9,654796,242,0.0,2,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260716_173150,cpu_powersave,gpu_default,hotspot-cuda,large,1,0.5532,0.0006,0.844,1.3978,256,1164916888.331,1191407616,1097441280,0.0,0,0,3693014599.934,3702259712,3657834496,181415495.934,182140928,180391936,0.0,0,0,130541482.248,130850624,130179152,85,5.354,5.6,3.1,121,3003.983,3331,2300,121,858.0,858.0,858.0,121,0.086,0.2,0.0,121,0.017,1,0,121,2.132,4,1,121,2.514,3.3,1.4,121,70.265,72.7,62.1,121,2.805,3.3,1.5,121,0.0,0.0,0.0,1200,N/A,LPDDR5X (unified),120.842,120,71.333,77.0,58.0,1200,NVLink-C2C,5,16,0.0205,1.005,1.01,0.99,121,1.168,1.26,1.11,121,1.105,1.12,1.09,121,0.851,1.4703,N/A,0.8326,1.359,1,1.0,1.0,5.0,5.0,5.0,1200,1.0,1200,2,1.0,1.0,16.0,16.0,16.0,1200,1.0,1200,89.08,66.483,89.08,13.6,1200,56.466,93.0,0.0,1200,2416.588,2444.0,2405.0,1200,118.284,118.59,117.51,121,115.772,116.07,115.0,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.406,4.18,3.1,121,2.798,3.4,2.5,121,16.0,16.0,16.0,121,0.0,0,0,121,86,2109.229,2158.0,2073.0,1200,23306.4,49512,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260716_173423,cpu_powersave,gpu_default,hotspot-cuda,large,2,0.5573,0.0006,0.8384,1.3963,256,1161851827.835,1188241408,1087238144,0.0,0,0,3694628525.488,3702681600,3658260480,181465663.471,182480896,180559872,0.0,0,0,130772265.058,131213616,130304320,85,5.342,5.8,0.6,121,2980.256,3409,1767,121,858.0,858.0,858.0,121,0.089,0.2,0.0,121,0.008,1,0,121,2.207,4,1,121,2.481,3.3,0.4,121,67.102,71.0,53.1,121,2.826,3.3,0.2,121,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),120.585,120,67.97,75.0,51.0,1201,NVLink-C2C,5,16,0.0223,0.991,1.01,0.98,121,0.961,1.16,0.69,121,1.028,1.06,1.0,121,0.8505,1.4844,N/A,0.8146,1.3486,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,88.49,65.885,88.49,4.85,1201,56.251,94.0,0.0,1201,2405.954,2457.0,208.0,1201,118.329,118.63,118.25,121,115.817,116.12,115.74,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.361,3.44,3.06,121,2.763,2.8,2.5,121,16.0,16.0,16.0,121,0.0,0,0,121,86,2104.5,2151.0,598.0,1201,23201.0,49604,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260716_173655,cpu_powersave,gpu_default,hotspot-cuda,large,3,0.5483,0.0006,0.8394,1.3884,256,1158849832.198,1184481280,1083633664,0.0,0,0,3694704656.926,3703078912,3651194880,181247695.339,181874688,179740672,0.0,0,0,130737177.521,131046016,130131912,86,5.34,5.6,0.5,121,2981.38,3423,1579,121,858.0,858.0,858.0,121,0.088,0.2,0.0,121,0.008,1,0,121,2.132,4,1,121,2.479,3.3,0.3,121,66.786,70.5,52.3,121,2.821,3.3,0.1,121,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),120.722,120,67.721,75.0,50.0,1201,NVLink-C2C,5,16,0.0223,0.978,0.99,0.97,121,0.887,0.98,0.66,121,0.971,0.99,0.95,121,0.8509,1.4575,N/A,0.815,1.3478,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,88.73,66.207,88.73,4.93,1201,56.919,94.0,0.0,1201,2407.754,2470.0,208.0,1201,118.326,118.61,118.21,121,115.814,116.11,115.7,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.364,3.48,3.08,121,2.763,2.9,2.5,121,16.0,16.0,16.0,121,0.0,0,0,121,87,2106.187,2158.0,598.0,1201,23221.3,49636,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260716_173928,cpu_powersave,gpu_default,hotspot-cuda,large,4,0.547,0.0006,0.8372,1.3848,256,1159610571.107,1184620544,1083936768,0.0,0,0,3694140593.719,3703488512,3659079680,181244648.727,181886976,180248576,0.0,0,0,130755752.926,131033128,130367240,86,5.347,5.6,0.5,121,2995.86,3870,1580,121,858.0,858.0,858.0,121,0.085,0.2,0.0,121,0.017,1,0,121,2.066,4,1,121,2.49,3.3,0.4,121,66.531,70.7,52.1,121,2.819,3.2,0.1,121,0.0,0.0,0.0,1200,N/A,LPDDR5X (unified),121.049,120,67.347,75.0,50.0,1200,NVLink-C2C,5,16,0.0176,0.956,0.97,0.95,121,0.823,0.98,0.55,121,0.905,0.94,0.87,121,0.8503,1.4333,N/A,0.8127,1.3435,1,1.0,1.0,5.0,5.0,5.0,1200,1.0,1200,2,1.0,1.0,16.0,16.0,16.0,1200,1.0,1200,88.39,66.29,88.39,4.93,1200,56.961,94.0,0.0,1200,2411.766,2457.0,208.0,1200,118.335,118.61,118.21,121,115.822,116.09,115.71,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.355,3.48,3.08,121,2.754,2.9,2.5,121,16.0,16.0,16.0,121,0.0,0,0,121,87,2109.449,2164.0,598.0,1200,23390.0,49481,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260716_174200,cpu_powersave,gpu_default,hotspot-cuda,large,5,0.5493,0.0006,0.8404,1.3903,256,1159137973.95,1184026624,1083817984,0.0,0,0,3695188086.479,3703906304,3659481088,181267227.504,181891072,180023296,0.0,0,0,130800920.529,131089808,130431336,86,5.341,5.6,0.5,121,2994.19,3375,1563,121,858.0,858.0,858.0,121,0.088,0.2,0.0,121,0.0,0,0,121,2.116,3,1,121,2.494,3.4,0.3,121,66.526,71.7,51.9,121,2.814,3.3,0.1,121,0.0,0.0,0.0,1200,N/A,LPDDR5X (unified),120.519,120,68.103,76.0,50.0,1200,NVLink-C2C,5,16,0.0206,0.956,0.97,0.94,121,0.95,1.14,0.65,121,0.917,0.97,0.86,121,0.8509,1.4494,N/A,0.8121,1.3371,1,1.0,1.0,5.0,5.0,5.0,1200,1.0,1200,2,1.0,1.0,16.0,16.0,16.0,1200,1.0,1200,88.75,66.45,88.75,4.83,1200,57.074,94.0,0.0,1200,2410.278,2457.0,208.0,1200,118.331,118.61,118.24,121,115.818,116.1,115.73,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.359,3.45,3.08,121,2.759,2.8,2.5,121,16.0,16.0,16.0,121,0.0,0,0,121,87,2109.372,2164.0,598.0,1200,23201.1,49439,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260716_174432,cpu_powersave,gpu_default,hotspot-cuda,large,6,0.5436,0.0006,0.843,1.3872,256,1159164479.471,1184690176,1084764160,0.0,0,0,3695303959.273,3704311808,3659898880,181295087.074,181862400,180609024,0.0,0,0,130853639.736,131111304,130496384,86,5.343,5.7,0.5,121,2995.942,3423,1584,121,858.0,858.0,858.0,121,0.088,0.2,0.0,121,0.008,1,0,121,2.116,4,1,121,2.493,3.3,0.3,121,66.426,71.0,51.9,121,2.81,3.3,0.1,121,0.0,0.0,0.0,1200,N/A,LPDDR5X (unified),120.315,120,67.382,75.0,49.0,1200,NVLink-C2C,5,16,0.0204,0.96,0.98,0.94,121,0.966,1.19,0.69,121,0.932,0.99,0.88,121,0.9429,1.4709,N/A,0.8098,1.3509,1,1.0,1.0,5.0,5.0,5.0,1200,1.0,1200,2,1.0,1.0,16.0,16.0,16.0,1200,1.0,1200,88.46,66.235,88.46,4.8,1200,57.188,94.0,0.0,1200,2395.807,2457.0,208.0,1200,118.335,118.6,118.22,121,115.822,116.08,115.71,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.355,3.47,3.09,121,2.757,2.9,2.5,121,16.0,16.0,16.0,121,0.0,0,0,121,87,2098.661,2171.0,598.0,1200,23381.9,49715,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
