experiment_ts,governor,benchmark,size,run,avg_launch_time_sec,bus_width_bits,cgroup_mem_anon_bytes_avg,cgroup_mem_anon_bytes_max,cgroup_mem_anon_bytes_min,cgroup_mem_direct_reclaim_steal_avg,cgroup_mem_direct_reclaim_steal_max,cgroup_mem_direct_reclaim_steal_min,cgroup_mem_file_bytes_avg,cgroup_mem_file_bytes_max,cgroup_mem_file_bytes_min,cgroup_mem_kernel_bytes_avg,cgroup_mem_kernel_bytes_max,cgroup_mem_kernel_bytes_min,cgroup_mem_kswapd_steal_avg,cgroup_mem_kswapd_steal_max,cgroup_mem_kswapd_steal_min,cgroup_mem_slab_bytes_avg,cgroup_mem_slab_bytes_max,cgroup_mem_slab_bytes_min,completed_launches,cpu_active_pct_avg,cpu_active_pct_max,cpu_active_pct_min,cpu_active_pct_samples,cpu_ctxt_switch_rate_avg,cpu_ctxt_switch_rate_max,cpu_ctxt_switch_rate_min,cpu_ctxt_switch_rate_samples,cpu_freq_mhz_avg,cpu_freq_mhz_max,cpu_freq_mhz_min,cpu_freq_mhz_samples,cpu_iowait_pct_avg,cpu_iowait_pct_max,cpu_iowait_pct_min,cpu_iowait_pct_samples,cpu_procs_blocked_avg,cpu_procs_blocked_max,cpu_procs_blocked_min,cpu_procs_blocked_samples,cpu_procs_running_avg,cpu_procs_running_max,cpu_procs_running_min,cpu_procs_running_samples,cpu_system_pct_avg,cpu_system_pct_max,cpu_system_pct_min,cpu_system_pct_samples,cpu_temp_c_avg,cpu_temp_c_max,cpu_temp_c_min,cpu_temp_c_samples,cpu_user_pct_avg,cpu_user_pct_max,cpu_user_pct_min,cpu_user_pct_samples,dram_active_pct_avg,dram_active_pct_max,dram_active_pct_min,dram_active_pct_samples,dram_bandwidth_gbps,dram_type,duration_actual_sec,duration_target_sec,gpu_temp_c_avg,gpu_temp_c_max,gpu_temp_c_min,gpu_temp_c_samples,interconnect,interconnect_gen_max,interconnect_width_max,launch_time_stdev_sec,loadavg_15min_avg,loadavg_15min_max,loadavg_15min_min,loadavg_15min_samples,loadavg_1min_avg,loadavg_1min_max,loadavg_1min_min,loadavg_1min_samples,loadavg_5min_avg,loadavg_5min_max,loadavg_5min_min,loadavg_5min_samples,max_launch_time_sec,mem_clock_mhz_est,min_launch_time_sec,parallel,pcie_gen_avg,pcie_gen_max,pcie_gen_max_avg,pcie_gen_max_max,pcie_gen_max_min,pcie_gen_max_samples,pcie_gen_min,pcie_gen_samples,pcie_samples,pcie_width_avg,pcie_width_max,pcie_width_max_avg,pcie_width_max_max,pcie_width_max_min,pcie_width_max_samples,pcie_width_min,pcie_width_samples,peak_power_w,power_draw_w_avg,power_draw_w_max,power_draw_w_min,power_draw_w_samples,sm_active_pct_avg,sm_active_pct_max,sm_active_pct_min,sm_active_pct_samples,sm_clock_mhz_avg,sm_clock_mhz_max,sm_clock_mhz_min,sm_clock_mhz_samples,sys_mem_avail_gb_avg,sys_mem_avail_gb_max,sys_mem_avail_gb_min,sys_mem_avail_gb_samples,sys_mem_free_gb_avg,sys_mem_free_gb_max,sys_mem_free_gb_min,sys_mem_free_gb_samples,sys_mem_pressure_full_avg,sys_mem_pressure_full_max,sys_mem_pressure_full_min,sys_mem_pressure_full_samples,sys_mem_pressure_some_avg,sys_mem_pressure_some_max,sys_mem_pressure_some_min,sys_mem_pressure_some_samples,sys_mem_total_gb_avg,sys_mem_total_gb_max,sys_mem_total_gb_min,sys_mem_total_gb_samples,sys_mem_used_gb_avg,sys_mem_used_gb_max,sys_mem_used_gb_min,sys_mem_used_gb_samples,sys_mem_used_pct_avg,sys_mem_used_pct_max,sys_mem_used_pct_min,sys_mem_used_pct_samples,sys_swap_total_gb_avg,sys_swap_total_gb_max,sys_swap_total_gb_min,sys_swap_total_gb_samples,sys_swap_used_gb_avg,sys_swap_used_gb_max,sys_swap_used_gb_min,sys_swap_used_gb_samples,total_launches,video_clock_mhz_avg,video_clock_mhz_max,video_clock_mhz_min,video_clock_mhz_samples,vmstat_pgfault_rate_avg,vmstat_pgfault_rate_max,vmstat_pgfault_rate_samples,vmstat_pgmajfault_rate_avg,vmstat_pgmajfault_rate_max,vmstat_pgmajfault_rate_samples,vmstat_pgscan_rate_avg,vmstat_pgscan_rate_max,vmstat_pgscan_rate_samples,vmstat_pgsteal_rate_avg,vmstat_pgsteal_rate_max,vmstat_pgsteal_rate_samples,vmstat_pswpin_rate_avg,vmstat_pswpin_rate_max,vmstat_pswpin_rate_samples,vmstat_pswpout_rate_avg,vmstat_pswpout_rate_max,vmstat_pswpout_rate_samples
20260707_202244,default,lud-cuda,large,1,4.2283,256,6357423053.639,6498508800,5366099968,125177154.0,125177154,125177154,34120835743.475,34126213120,34081972224,1515655000.131,1517293568,1512538112,99009109.0,99009109,99009109,4759315656.984,4760633688,4758296008,28,11.411,14.6,8.3,122,6304.975,7831,5556,122,3354.0,3354.0,3354.0,122,0.007,0.1,0.0,122,0.0,0,0,122,3.344,6,2,122,8.402,9.4,6.7,122,75.141,78.8,71.6,122,3.011,5.9,1.7,122,0.0,0.0,0.0,1207,N/A,LPDDR5X (unified),121.023,120,64.187,66.0,59.0,1207,NVLink-C2C,5,16,0.0506,1.996,2.01,1.98,122,2.138,2.2,2.09,122,2.039,2.05,2.01,122,4.3468,N/A,4.0633,1,1.0,1.0,5.0,5.0,5.0,1207,1.0,1207,2,1.0,1.0,16.0,16.0,16.0,1207,1.0,1207,36.37,31.248,36.37,13.85,1207,76.127,96.0,0.0,1207,2419.547,2457.0,2411.0,1207,110.486,112.67,109.97,122,79.431,81.61,78.92,122,0.0,0.0,0.0,122,0.0,0.0,0.0,122,121.69,121.69,121.69,122,11.204,11.72,9.02,122,9.205,9.6,7.4,122,16.0,16.0,16.0,122,2.22,2.22,2.22,122,29,2090.019,2138.0,2073.0,1207,69473.2,564579,243,0.0,0,243,0.0,0,243,0.0,0,243,0.0,0,243,0.0,0,243
20260707_202517,default,lud-cuda,large,2,4.2219,256,6359945148.852,6498332672,5366018048,125177154.0,125177154,125177154,34121317862.82,34126430208,34082193408,1515705159.344,1517010944,1512562688,99009109.0,99009109,99009109,4759497334.033,4760597184,4758672640,28,11.369,14.5,5.9,121,6279.835,7450,4941,121,3354.0,3354.0,3354.0,121,0.007,0.1,0.0,121,0.0,0,0,121,3.595,11,2,121,8.338,9.2,4.5,121,75.892,80.2,67.0,121,3.04,5.3,1.5,121,0.0,0.0,0.0,1206,N/A,LPDDR5X (unified),120.921,120,63.261,66.0,54.0,1206,NVLink-C2C,5,16,0.0604,1.984,2.0,1.96,121,1.946,2.09,1.61,121,1.982,2.01,1.93,121,4.3502,N/A,4.0974,1,1.0,1.0,5.0,5.0,5.0,1206,1.0,1206,2,1.0,1.0,16.0,16.0,16.0,1206,1.0,1206,36.2,31.039,36.2,6.94,1206,76.434,96.0,0.0,1206,2404.463,2470.0,539.0,1206,110.522,112.53,109.73,122,79.468,81.47,78.67,122,0.0,0.0,0.0,122,0.0,0.0,0.0,122,121.69,121.69,121.69,122,11.168,11.96,9.16,122,9.177,9.8,7.5,122,16.0,16.0,16.0,122,2.22,2.22,2.22,122,29,2079.357,2145.0,825.0,1206,69527.7,564524,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260707_202750,default,lud-cuda,large,3,4.2153,256,6362759738.754,6498713600,5368279040,125177154.0,125177154,125177154,34121542974.951,34126655488,34082414592,1515745212.852,1517236224,1512796160,99009109.0,99009109,99009109,4759705520.066,4760812960,4758851520,28,11.391,14.5,6.0,122,6343.836,8005,5005,122,3354.0,3354.0,3354.0,122,0.005,0.1,0.0,122,0.0,0,0,122,3.393,6,2,122,8.36,9.5,4.5,122,76.227,84.8,70.0,122,3.029,5.7,1.4,122,0.0,0.0,0.0,1207,N/A,LPDDR5X (unified),121.014,120,63.331,66.0,54.0,1207,NVLink-C2C,5,16,0.0674,2.0,2.01,1.97,122,2.089,2.21,1.7,122,2.01,2.04,1.92,122,4.3458,N/A,4.0735,1,1.0,1.0,5.0,5.0,5.0,1207,1.0,1207,2,1.0,1.0,16.0,16.0,16.0,1207,1.0,1207,36.38,31.029,36.38,6.97,1207,76.362,96.0,0.0,1207,2403.706,2470.0,208.0,1207,110.376,112.77,109.66,122,79.322,81.72,78.61,122,0.0,0.0,0.0,122,0.0,0.0,0.0,122,121.69,121.69,121.69,122,11.314,12.03,8.92,122,9.299,9.9,7.3,122,16.0,16.0,16.0,122,2.22,2.22,2.22,122,29,2078.772,2138.0,598.0,1207,69230.9,564268,243,0.0,0,243,0.0,0,243,0.0,0,243,0.0,0,243,0.0,0,243
20260707_203023,default,lud-cuda,large,4,4.2346,256,6361364849.311,6514368512,5368979456,125177154.0,125177154,125177154,34122347536.787,34126893056,34082631680,1515745783.607,1517297664,1512407040,99009109.0,99009109,99009109,4759859575.475,4761756352,4758650360,28,11.384,13.9,5.9,122,6384.0,9432,5048,122,3354.0,3354.0,3354.0,122,0.009,0.1,0.0,122,0.0,0,0,122,3.27,6,2,122,8.356,9.8,4.5,122,74.441,79.8,67.7,122,3.034,5.2,1.4,122,0.0,0.0,0.0,1208,N/A,LPDDR5X (unified),121.77,120,63.321,66.0,54.0,1208,NVLink-C2C,5,16,0.0545,2.018,2.05,1.98,122,2.209,2.45,1.75,122,2.061,2.14,1.95,122,4.3563,N/A,4.1421,1,1.0,1.0,5.0,5.0,5.0,1208,1.0,1208,2,1.0,1.0,16.0,16.0,16.0,1208,1.0,1208,36.37,30.964,36.37,6.1,1208,76.098,96.0,0.0,1208,2406.622,2457.0,208.0,1208,110.447,112.75,109.77,122,79.391,81.69,78.71,122,0.0,0.0,0.0,122,0.0,0.0,0.0,122,121.69,121.69,121.69,122,11.243,11.92,8.94,122,9.239,9.8,7.3,122,16.0,16.0,16.0,122,2.22,2.22,2.22,122,29,2080.784,2138.0,598.0,1208,69277.6,564466,243,0.0,2,243,0.0,0,243,0.0,0,243,0.0,2,243,0.0,0,243
20260707_203257,default,lud-cuda,large,5,4.2159,256,6369431081.967,6498992128,5366325248,125177154.0,125177154,125177154,34122759587.672,34127114240,34082873344,1515813031.869,1518002176,1512574976,99009109.0,99009109,99009109,4760053447.607,4761771624,4758789296,28,11.375,14.2,5.9,122,6307.598,8090,5148,122,3354.0,3354.0,3354.0,122,0.006,0.1,0.0,122,0.008,1,0,122,3.475,8,2,122,8.359,9.2,4.5,122,75.196,85.6,67.0,122,3.016,5.3,1.5,122,0.0,0.0,0.0,1207,N/A,LPDDR5X (unified),121.723,120,63.427,67.0,54.0,1207,NVLink-C2C,5,16,0.0585,2.034,2.05,2.02,122,2.13,2.3,1.9,122,2.091,2.14,2.04,122,4.32,N/A,4.0994,1,1.0,1.0,5.0,5.0,5.0,1207,1.0,1207,2,1.0,1.0,16.0,16.0,16.0,1207,1.0,1207,36.42,31.083,36.42,6.24,1207,76.86,96.0,0.0,1207,2405.242,2457.0,214.0,1207,110.477,112.77,109.74,122,79.422,81.71,78.68,122,0.0,0.0,0.0,122,0.0,0.0,0.0,122,121.69,121.69,121.69,122,11.213,11.95,8.92,122,9.217,9.8,7.3,122,16.0,16.0,16.0,122,2.22,2.22,2.22,122,29,2080.058,2138.0,598.0,1207,69219.3,564310,243,0.0,0,243,0.0,0,243,0.0,0,243,0.0,0,243,0.0,0,243
20260707_203530,default,lud-cuda,large,6,4.2213,256,6373382882.623,6500429824,5371211776,125177154.0,125177154,125177154,34123877762.098,34127355904,34083106816,1515810446.689,1517817856,1513005056,99009109.0,99009109,99009109,4760170011.869,4761631544,4759037976,28,11.392,14.2,5.9,122,6305.779,7424,4888,122,3354.0,3354.0,3354.0,122,0.008,0.1,0.0,122,0.0,0,0,122,3.279,6,2,122,8.386,9.4,4.5,122,74.639,80.0,66.0,122,3.002,5.4,1.4,122,0.0,0.0,0.0,1208,N/A,LPDDR5X (unified),121.921,120,63.317,67.0,54.0,1208,NVLink-C2C,5,16,0.0696,2.041,2.06,2.03,122,2.117,2.29,1.94,122,2.099,2.14,2.06,122,4.3637,N/A,3.9915,1,1.0,1.0,5.0,5.0,5.0,1208,1.0,1208,2,1.0,1.0,16.0,16.0,16.0,1208,1.0,1208,36.51,31.05,36.51,7.16,1208,76.656,96.0,0.0,1208,2407.516,2463.0,734.0,1208,109.805,112.56,109.0,122,78.75,81.51,77.94,122,0.0,0.0,0.0,122,0.0,0.0,0.0,122,121.69,121.69,121.69,122,11.885,12.69,9.13,122,9.774,10.4,7.5,122,16.0,16.0,16.0,122,2.22,2.22,2.22,122,29,2081.557,2138.0,949.0,1208,69253.5,564434,243,0.0,0,243,0.0,0,243,0.0,0,243,0.0,0,243,0.0,0,243
20260707_203804,default,lud-cuda,large,7,4.235,256,6359791347.41,6499545088,5367181312,125177154.0,125177154,125177154,34122137096.393,34127577088,34083336192,1515777846.557,1517211648,1512873984,99009109.0,99009109,99009109,4760280954.426,4761304600,4759319304,28,11.41,14.1,5.8,122,6390.549,8024,5061,122,3354.0,3354.0,3354.0,122,0.007,0.1,0.0,122,0.0,0,0,122,3.459,9,2,122,8.361,9.3,4.5,122,76.276,80.6,69.6,122,3.045,5.1,1.4,122,0.0,0.0,0.0,1208,N/A,LPDDR5X (unified),121.722,120,63.359,66.0,54.0,1208,NVLink-C2C,5,16,0.0518,2.037,2.05,2.03,122,2.074,2.35,1.84,122,2.076,2.13,2.04,122,4.3486,N/A,4.12,1,1.0,1.0,5.0,5.0,5.0,1208,1.0,1208,2,1.0,1.0,16.0,16.0,16.0,1208,1.0,1208,36.41,31.029,36.41,6.95,1208,76.373,96.0,0.0,1208,2405.16,2463.0,208.0,1208,110.489,112.76,109.9,122,79.433,81.7,78.85,122,0.0,0.0,0.0,122,0.0,0.0,0.0,122,121.69,121.69,121.69,122,11.201,11.79,8.93,122,9.207,9.7,7.3,122,16.0,16.0,16.0,122,2.22,2.22,2.22,122,29,2079.761,2138.0,598.0,1208,69249.5,564485,243,0.0,0,243,0.0,0,243,0.0,0,243,0.0,0,243,0.0,0,243
20260707_204038,default,lud-cuda,large,8,4.2461,256,6354936412.328,6499311616,5368111104,125177154.0,125177154,125177154,34121989170.361,34127794176,34083553280,1515831866.754,1519251456,1512660992,99009109.0,99009109,99009109,4760511814.295,4763664664,4759514144,28,11.39,13.7,5.9,122,6339.672,7410,4924,122,3354.0,3354.0,3354.0,122,0.007,0.1,0.0,122,0.0,0,0,122,3.336,6,2,122,8.359,9.3,4.5,122,75.561,86.4,67.3,122,3.029,5.3,1.4,122,0.0,0.0,0.0,1208,N/A,LPDDR5X (unified),121.88,120,63.368,67.0,55.0,1208,NVLink-C2C,5,16,0.0511,2.013,2.02,2.01,122,1.934,2.07,1.66,122,2.013,2.03,1.99,122,4.3742,N/A,4.132,1,1.0,1.0,5.0,5.0,5.0,1208,1.0,1208,2,1.0,1.0,16.0,16.0,16.0,1208,1.0,1208,36.31,30.964,36.31,6.33,1208,75.762,96.0,0.0,1208,2405.998,2470.0,721.0,1208,110.592,112.67,110.01,122,79.537,81.61,78.95,122,0.0,0.0,0.0,122,0.0,0.0,0.0,122,121.69,121.69,121.69,122,11.098,11.68,9.02,122,9.12,9.6,7.4,122,16.0,16.0,16.0,122,2.22,2.22,2.22,122,29,2080.291,2138.0,942.0,1208,69270.0,564196,243,0.0,0,243,0.0,0,243,0.0,0,243,0.0,0,243,0.0,0,243
20260707_204311,default,lud-cuda,large,9,4.2251,256,6370991422.951,6499840000,5369905152,125177154.0,125177154,125177154,34123746052.197,34128011264,34083774464,1515863426.098,1518223360,1513013248,99009109.0,99009109,99009109,4760508387.738,4762672408,4759510208,28,11.396,14.1,5.9,122,6289.623,7399,4955,122,3354.0,3354.0,3354.0,122,0.007,0.1,0.0,122,0.0,0,0,122,3.344,8,2,122,8.383,9.7,4.5,122,74.593,80.2,67.1,122,3.013,5.9,1.4,122,0.0,0.0,0.0,1208,N/A,LPDDR5X (unified),121.795,120,63.425,67.0,54.0,1208,NVLink-C2C,5,16,0.0539,2.04,2.09,1.98,122,2.341,2.76,1.64,122,2.1,2.23,1.93,122,4.3224,N/A,4.0976,1,1.0,1.0,5.0,5.0,5.0,1208,1.0,1208,2,1.0,1.0,16.0,16.0,16.0,1208,1.0,1208,36.59,31.055,36.59,6.73,1208,76.578,96.0,0.0,1208,2402.978,2463.0,208.0,1208,110.333,112.76,109.62,122,79.278,81.7,78.56,122,0.0,0.0,0.0,122,0.0,0.0,0.0,122,121.69,121.69,121.69,122,11.357,12.07,8.93,122,9.33,9.9,7.3,122,16.0,16.0,16.0,122,2.22,2.22,2.22,122,29,2078.223,2138.0,598.0,1208,69256.0,566370,243,0.0,0,243,0.0,0,243,0.0,0,243,0.0,0,243,0.0,0,243
20260707_204545,default,lud-cuda,large,10,4.2523,256,6397480892.852,6581428224,5366771712,125177154.0,125177154,125177154,34123658021.77,34128375808,34083741696,1515818840.131,1520377856,1513205760,99009109.0,99009109,99009109,4760627150.426,4764856192,4759286328,28,11.42,15.5,5.9,122,6411.984,9961,4961,122,3354.0,3354.0,3354.0,122,0.011,0.1,0.0,122,0.0,0,0,122,3.516,8,2,122,8.395,9.5,4.5,122,75.294,82.3,66.6,122,3.029,6.3,1.4,122,0.0,0.0,0.0,1207,N/A,LPDDR5X (unified),121.921,120,63.373,66.0,54.0,1207,NVLink-C2C,5,16,0.0485,2.073,2.11,2.05,122,2.258,2.77,1.96,122,2.159,2.27,2.09,122,4.3448,N/A,4.1421,1,1.0,1.0,5.0,5.0,5.0,1207,1.0,1207,2,1.0,1.0,16.0,16.0,16.0,1207,1.0,1207,36.34,30.934,36.34,5.85,1207,76.128,96.0,0.0,1207,2403.505,2463.0,208.0,1207,110.255,112.43,109.52,122,79.2,81.37,78.46,122,0.0,0.0,0.0,122,0.0,0.0,0.0,122,121.69,121.69,121.69,122,11.435,12.17,9.26,122,9.398,10.0,7.6,122,16.0,16.0,16.0,122,2.22,2.22,2.22,122,29,2078.491,2132.0,598.0,1207,69886.1,564626,243,0.2,32,243,0.0,0,243,0.0,0,243,0.1,26,243,0.0,0,243
20260707_204750,default,hotspot-cuda,large,1,1.4704,256,5489370035.835,5499527168,5435265024,125177154.0,125177154,125177154,34120482477.488,34128609280,34084364288,1514320616.727,1515892736,1512833024,99009109.0,99009109,99009109,4761228741.554,4762668608,4760200056,81,10.351,13.2,8.1,121,6283.975,7477,5749,121,3354.0,3354.0,3354.0,121,0.08,0.2,0.0,121,0.0,0,0,121,3.14,5,2,121,6.521,7.5,5.4,121,83.364,89.1,76.3,121,3.774,5.7,2.8,121,0.0,0.0,0.0,1203,N/A,LPDDR5X (unified),120.767,120,73.671,83.0,62.0,1203,NVLink-C2C,5,16,0.0387,2.105,2.11,2.1,121,2.284,2.46,2.17,121,2.226,2.25,2.21,121,1.5593,N/A,1.3688,1,1.0,1.0,5.0,5.0,5.0,1203,1.0,1203,2,1.0,1.0,16.0,16.0,16.0,1203,1.0,1203,81.62,58.837,81.62,14.47,1203,49.899,96.0,0.0,1203,2370.636,2431.0,2294.0,1203,112.422,112.7,112.19,121,81.367,81.64,81.13,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,9.268,9.5,8.99,121,7.618,7.8,7.4,121,16.0,16.0,16.0,121,2.22,2.22,2.22,121,82,2072.101,2119.0,2021.0,1203,16748.9,44981,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260707_205022,default,hotspot-cuda,large,2,1.4669,256,5490292109.752,5499609088,5433262080,125177154.0,125177154,125177154,34119207572.099,34128822272,34084581376,1514311680.0,1516470272,1512763392,99009109.0,99009109,99009109,4761294678.479,4763138224,4760103480,81,10.371,12.7,5.9,121,6296.926,7430,4953,121,3354.0,3354.0,3354.0,121,0.08,0.2,0.0,121,0.0,0,0,121,3.099,5,2,121,6.558,7.5,4.5,121,82.915,87.7,72.2,121,3.761,5.6,1.4,121,0.0,0.0,0.0,1203,N/A,LPDDR5X (unified),120.67,120,73.335,82.0,57.0,1203,NVLink-C2C,5,16,0.0419,2.091,2.1,2.08,121,2.098,2.2,1.89,121,2.158,2.18,2.13,121,1.5738,N/A,1.3812,1,1.0,1.0,5.0,5.0,5.0,1203,1.0,1203,2,1.0,1.0,16.0,16.0,16.0,1203,1.0,1203,80.82,58.843,80.82,5.88,1203,49.617,96.0,0.0,1203,2348.755,2437.0,208.0,1203,112.447,112.71,112.35,121,81.393,81.66,81.29,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,9.243,9.34,8.98,121,7.599,7.7,7.4,121,16.0,16.0,16.0,121,2.22,2.22,2.22,121,82,2056.549,2138.0,598.0,1203,16658.6,47347,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260707_205254,default,hotspot-cuda,large,3,1.4718,256,5488830751.736,5499273216,5432365056,125177154.0,125177154,125177154,34119232689.719,34129043456,34075250688,1514311239.934,1516089344,1512640512,99009109.0,99009109,99009109,4761390075.901,4763035272,4759946184,81,10.378,12.8,5.9,121,6322.562,7574,4898,121,3354.0,3354.0,3354.0,121,0.078,0.2,0.0,121,0.008,1,0,121,3.215,8,2,121,6.547,7.5,4.5,121,83.155,89.6,72.1,121,3.781,5.8,1.4,121,0.0,0.0,0.0,1203,N/A,LPDDR5X (unified),120.517,120,73.598,83.0,58.0,1203,NVLink-C2C,5,16,0.0411,2.057,2.06,2.05,121,1.914,2.04,1.67,121,2.047,2.06,2.03,121,1.6274,N/A,1.3854,1,1.0,1.0,5.0,5.0,5.0,1203,1.0,1203,2,1.0,1.0,16.0,16.0,16.0,1203,1.0,1203,80.55,58.478,80.55,6.48,1203,53.332,96.0,0.0,1203,2360.685,2431.0,208.0,1203,112.416,112.71,112.27,121,81.359,81.66,81.22,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,9.274,9.42,8.98,121,7.627,7.7,7.4,121,16.0,16.0,16.0,121,2.22,2.22,2.22,121,82,2065.411,2125.0,598.0,1203,16656.6,44889,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260707_205527,default,hotspot-cuda,large,4,1.4908,256,5499163571.835,5599846400,5433384960,125177154.0,125177154,125177154,34120213157.025,34131910656,34004742144,1515038736.926,1519534080,1511976960,99009109.0,99009109,99009109,4761724084.099,4763373536,4758430936,80,11.436,16.1,5.9,121,8171.777,20868,4931,121,3354.0,3354.0,3354.0,121,0.074,0.2,0.0,121,0.025,1,0,121,3.587,6,2,121,7.055,11.0,4.5,121,82.188,89.7,69.4,121,4.328,9.1,1.4,121,0.0,0.0,0.0,1204,N/A,LPDDR5X (unified),120.564,120,72.62,83.0,55.0,1204,NVLink-C2C,5,16,0.0789,2.026,2.07,2.01,121,1.971,2.53,1.65,121,1.992,2.13,1.95,121,1.8793,N/A,1.3831,1,1.0,1.0,5.0,5.0,5.0,1204,1.0,1204,2,1.0,1.0,16.0,16.0,16.0,1204,1.0,1204,81.13,57.74,81.13,6.39,1204,50.787,96.0,0.0,1204,2361.487,2437.0,208.0,1204,112.393,112.72,112.18,121,81.338,81.66,81.12,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,9.297,9.51,8.97,121,7.643,7.8,7.4,121,16.0,16.0,16.0,121,2.22,2.22,2.22,121,81,2065.481,2119.0,598.0,1204,36430.7,189803,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260707_205759,default,hotspot-cuda,large,5,1.467,256,5470140636.033,5504622592,5403721728,125177154.0,125177154,125177154,34120001383.669,34130001920,34085765120,1514900285.355,1516367872,1513132032,99009109.0,99009109,99009109,4761858245.157,4763158672,4760238448,81,10.401,12.5,7.4,121,6375.471,8193,5823,121,3354.0,3354.0,3354.0,121,0.079,0.2,0.0,121,0.0,0,0,121,3.132,7,2,121,6.574,7.5,5.5,121,83.303,88.8,72.6,121,3.772,5.6,2.0,121,0.0,0.0,0.0,1203,N/A,LPDDR5X (unified),120.515,120,74.306,84.0,57.0,1203,NVLink-C2C,5,16,0.044,2.098,2.11,2.06,121,2.437,2.73,2.22,121,2.199,2.24,2.11,121,1.5965,N/A,1.3837,1,1.0,1.0,5.0,5.0,5.0,1203,1.0,1203,2,1.0,1.0,16.0,16.0,16.0,1203,1.0,1203,80.79,59.04,80.79,7.26,1203,52.119,96.0,0.0,1203,2357.505,2437.0,208.0,1203,112.456,112.74,112.34,121,81.402,81.68,81.29,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,9.234,9.35,8.95,121,7.597,7.7,7.4,121,16.0,16.0,16.0,121,2.22,2.22,2.22,121,82,2063.046,2119.0,598.0,1203,16766.3,46503,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260707_210031,default,hotspot-cuda,large,6,1.4655,256,5424932339.306,5435764736,5368762368,125177154.0,125177154,125177154,34121052837.025,34130219008,34076528640,1514505986.116,1516503040,1512939520,99009109.0,99009109,99009109,4761662557.488,4763269080,4760475120,81,10.345,13.0,6.0,121,6337.488,7953,4988,121,3354.0,3354.0,3354.0,121,0.079,0.2,0.0,121,0.0,0,0,121,3.116,5,2,121,6.524,7.4,4.5,121,83.894,89.8,73.0,121,3.76,5.9,1.4,121,0.0,0.0,0.0,1203,N/A,LPDDR5X (unified),120.372,120,74.11,84.0,58.0,1203,NVLink-C2C,5,16,0.033,2.073,2.09,2.07,121,1.973,2.25,1.83,121,2.096,2.13,2.08,121,1.553,N/A,1.3726,1,1.0,1.0,5.0,5.0,5.0,1203,1.0,1203,2,1.0,1.0,16.0,16.0,16.0,1203,1.0,1203,80.87,59.059,80.87,5.97,1203,51.569,96.0,0.0,1203,2357.718,2437.0,208.0,1203,112.481,112.79,112.34,121,81.426,81.74,81.29,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,9.209,9.35,8.9,121,7.57,7.7,7.3,121,16.0,16.0,16.0,121,2.22,2.22,2.22,121,82,2063.024,2125.0,598.0,1203,16654.6,44886,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260707_210303,default,hotspot-cuda,large,7,1.4709,256,5421685802.314,5432418304,5365522432,125177154.0,125177154,125177154,34121667000.066,34130436096,34086195200,1514226544.132,1516122112,1512861696,99009109.0,99009109,99009109,4761721027.107,4763268160,4760818872,81,10.345,12.9,6.1,121,6364.686,7814,5176,121,3354.0,3354.0,3354.0,121,0.079,0.2,0.0,121,0.008,1,0,121,3.182,6,2,121,6.544,7.5,4.6,121,83.842,89.6,72.9,121,3.759,6.0,1.5,121,0.0,0.0,0.0,1203,N/A,LPDDR5X (unified),120.516,120,74.512,84.0,58.0,1203,NVLink-C2C,5,16,0.0477,2.068,2.08,2.05,121,2.083,2.32,1.81,121,2.079,2.12,2.03,121,1.6765,N/A,1.3859,1,1.0,1.0,5.0,5.0,5.0,1203,1.0,1203,2,1.0,1.0,16.0,16.0,16.0,1203,1.0,1203,80.91,58.927,80.91,7.29,1203,51.377,96.0,0.0,1203,2362.118,2437.0,208.0,1203,112.493,112.78,112.39,121,81.437,81.72,81.34,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,9.197,9.3,8.91,121,7.559,7.6,7.3,121,16.0,16.0,16.0,121,2.22,2.22,2.22,121,82,2066.002,2125.0,598.0,1203,16650.0,46507,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
