experiment_ts,cpu_governor,governor,benchmark,size,run,avg_cpu_time_sec,avg_gpu_memcpy_sec,avg_gpu_time_sec,avg_launch_time_sec,bus_width_bits,cgroup_mem_anon_bytes_avg,cgroup_mem_anon_bytes_max,cgroup_mem_anon_bytes_min,cgroup_mem_direct_reclaim_steal_avg,cgroup_mem_direct_reclaim_steal_max,cgroup_mem_direct_reclaim_steal_min,cgroup_mem_file_bytes_avg,cgroup_mem_file_bytes_max,cgroup_mem_file_bytes_min,cgroup_mem_kernel_bytes_avg,cgroup_mem_kernel_bytes_max,cgroup_mem_kernel_bytes_min,cgroup_mem_kswapd_steal_avg,cgroup_mem_kswapd_steal_max,cgroup_mem_kswapd_steal_min,cgroup_mem_slab_bytes_avg,cgroup_mem_slab_bytes_max,cgroup_mem_slab_bytes_min,completed_launches,cpu_active_pct_avg,cpu_active_pct_max,cpu_active_pct_min,cpu_active_pct_samples,cpu_ctxt_switch_rate_avg,cpu_ctxt_switch_rate_max,cpu_ctxt_switch_rate_min,cpu_ctxt_switch_rate_samples,cpu_freq_mhz_avg,cpu_freq_mhz_max,cpu_freq_mhz_min,cpu_freq_mhz_samples,cpu_iowait_pct_avg,cpu_iowait_pct_max,cpu_iowait_pct_min,cpu_iowait_pct_samples,cpu_procs_blocked_avg,cpu_procs_blocked_max,cpu_procs_blocked_min,cpu_procs_blocked_samples,cpu_procs_running_avg,cpu_procs_running_max,cpu_procs_running_min,cpu_procs_running_samples,cpu_system_pct_avg,cpu_system_pct_max,cpu_system_pct_min,cpu_system_pct_samples,cpu_temp_c_avg,cpu_temp_c_max,cpu_temp_c_min,cpu_temp_c_samples,cpu_user_pct_avg,cpu_user_pct_max,cpu_user_pct_min,cpu_user_pct_samples,dram_active_pct_avg,dram_active_pct_max,dram_active_pct_min,dram_active_pct_samples,dram_bandwidth_gbps,dram_type,duration_actual_sec,duration_target_sec,gpu_temp_c_avg,gpu_temp_c_max,gpu_temp_c_min,gpu_temp_c_samples,interconnect,interconnect_gen_max,interconnect_width_max,killed_launches,launch_time_stdev_sec,loadavg_15min_avg,loadavg_15min_max,loadavg_15min_min,loadavg_15min_samples,loadavg_1min_avg,loadavg_1min_max,loadavg_1min_min,loadavg_1min_samples,loadavg_5min_avg,loadavg_5min_max,loadavg_5min_min,loadavg_5min_samples,max_gpu_time_sec,max_launch_time_sec,mem_clock_mhz_est,min_gpu_time_sec,min_launch_time_sec,parallel,pcie_gen_avg,pcie_gen_max,pcie_gen_max_avg,pcie_gen_max_max,pcie_gen_max_min,pcie_gen_max_samples,pcie_gen_min,pcie_gen_samples,pcie_samples,pcie_width_avg,pcie_width_max,pcie_width_max_avg,pcie_width_max_max,pcie_width_max_min,pcie_width_max_samples,pcie_width_min,pcie_width_samples,peak_power_w,power_draw_w_avg,power_draw_w_max,power_draw_w_min,power_draw_w_samples,sm_active_pct_avg,sm_active_pct_max,sm_active_pct_min,sm_active_pct_samples,sm_clock_mhz_avg,sm_clock_mhz_max,sm_clock_mhz_min,sm_clock_mhz_samples,sys_mem_avail_gb_avg,sys_mem_avail_gb_max,sys_mem_avail_gb_min,sys_mem_avail_gb_samples,sys_mem_free_gb_avg,sys_mem_free_gb_max,sys_mem_free_gb_min,sys_mem_free_gb_samples,sys_mem_pressure_full_avg,sys_mem_pressure_full_max,sys_mem_pressure_full_min,sys_mem_pressure_full_samples,sys_mem_pressure_some_avg,sys_mem_pressure_some_max,sys_mem_pressure_some_min,sys_mem_pressure_some_samples,sys_mem_total_gb_avg,sys_mem_total_gb_max,sys_mem_total_gb_min,sys_mem_total_gb_samples,sys_mem_used_gb_avg,sys_mem_used_gb_max,sys_mem_used_gb_min,sys_mem_used_gb_samples,sys_mem_used_pct_avg,sys_mem_used_pct_max,sys_mem_used_pct_min,sys_mem_used_pct_samples,sys_swap_total_gb_avg,sys_swap_total_gb_max,sys_swap_total_gb_min,sys_swap_total_gb_samples,sys_swap_used_gb_avg,sys_swap_used_gb_max,sys_swap_used_gb_min,sys_swap_used_gb_samples,total_launches,video_clock_mhz_avg,video_clock_mhz_max,video_clock_mhz_min,video_clock_mhz_samples,vmstat_pgfault_rate_avg,vmstat_pgfault_rate_max,vmstat_pgfault_rate_samples,vmstat_pgmajfault_rate_avg,vmstat_pgmajfault_rate_max,vmstat_pgmajfault_rate_samples,vmstat_pgscan_rate_avg,vmstat_pgscan_rate_max,vmstat_pgscan_rate_samples,vmstat_pgsteal_rate_avg,vmstat_pgsteal_rate_max,vmstat_pgsteal_rate_samples,vmstat_pswpin_rate_avg,vmstat_pswpin_rate_max,vmstat_pswpin_rate_samples,vmstat_pswpout_rate_avg,vmstat_pswpout_rate_max,vmstat_pswpout_rate_samples
20260720_194252,cpu_performance,gpu_default,lud-cuda,large,1,0.6429,0.0895,3.3216,3.9994,256,2409998488.331,2510626816,1374769152,0.0,0,0,4915721783.008,4920422400,4876038144,663411314.248,664162304,660262912,0.0,0,0,620775617.521,621057968,620308056,30,6.162,6.9,3.5,121,6413.678,6841,5766,121,3354.0,3354.0,3354.0,121,0.024,0.2,0.0,121,0.0,0,0,121,2.438,5,2,121,4.355,4.8,2.7,121,67.047,69.7,60.4,121,1.812,2.2,0.7,121,0.0,0.0,0.0,1204,N/A,LPDDR5X (unified),121.37,120,63.6,66.0,57.0,1204,NVLink-C2C,5,16,1,0.3006,0.956,0.97,0.93,121,1.158,1.25,1.02,121,1.047,1.07,1.0,121,3.3297,4.0988,N/A,3.3105,2.4153,1,1.0,1.0,5.0,5.0,5.0,1204,1.0,1204,2,1.0,1.0,16.0,16.0,16.0,1204,1.0,1204,35.31,30.804,35.31,13.38,1204,78.294,96.0,0.0,1204,2409.659,2411.0,2340.0,1204,115.176,117.6,114.19,121,111.218,113.64,110.23,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.514,7.5,4.09,121,5.354,6.2,3.4,121,16.0,16.0,16.0,121,0.0,0,0,121,30,2079.098,2080.0,2028.0,1204,72290.1,564649,242,0.0,2,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260720_194525,cpu_performance,gpu_default,lud-cuda,large,2,0.6295,0.0893,3.3186,3.9995,256,2415828213.421,2509803520,1376063488,0.0,0,0,4917058128.397,4920762368,4876447744,663243039.736,664031232,660328448,0.0,0,0,620730946.579,621219776,620511168,30,5.87,6.6,1.0,121,4381.884,6802,2287,121,3354.0,3354.0,3354.0,121,0.02,0.2,0.0,121,0.0,0,0,121,2.446,6,1,121,4.154,4.7,0.7,121,66.673,69.8,56.2,121,1.728,2.2,0.2,121,0.0,0.0,0.0,1204,N/A,LPDDR5X (unified),121.242,120,63.208,66.0,53.0,1204,NVLink-C2C,5,16,1,0.2099,0.964,0.98,0.94,121,1.006,1.14,0.73,121,1.015,1.04,0.97,121,3.3299,4.0931,N/A,3.3113,2.904,1,1.0,1.0,5.0,5.0,5.0,1204,1.0,1204,2,1.0,1.0,16.0,16.0,16.0,1204,1.0,1204,35.35,30.654,35.35,5.22,1204,78.164,96.0,0.0,1204,2382.542,2411.0,208.0,1204,115.3,118.07,114.47,121,111.342,114.11,110.52,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.39,7.22,3.62,121,5.251,5.9,3.0,121,16.0,16.0,16.0,121,0.0,0,0,121,30,2060.461,2080.0,598.0,1204,72017.8,564530,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260720_194757,cpu_performance,gpu_default,lud-cuda,large,3,0.6036,0.0912,3.3179,3.9995,256,2432304491.901,2509451264,1374064640,0.0,0,0,4880266502.347,4920942592,4843548672,662755649.587,663445504,659595264,0.0,0,0,620506983.339,620718456,620179488,30,5.645,6.1,0.5,121,2583.579,2954,1464,121,3354.0,3354.0,3354.0,121,0.014,0.1,0.0,121,0.0,0,0,121,2.149,4,2,121,4.02,4.4,0.4,121,66.617,70.0,56.1,121,1.64,2.0,0.1,121,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),120.925,120,63.38,66.0,53.0,1201,NVLink-C2C,5,16,1,0.0767,0.956,0.97,0.94,121,0.906,1.04,0.58,121,0.957,0.98,0.91,121,3.328,4.0812,N/A,3.3073,3.6154,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,35.38,30.796,35.38,5.16,1201,80.545,96.0,0.0,1201,2384.186,2411.0,208.0,1201,115.161,118.08,113.8,121,111.203,114.12,109.84,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.529,7.89,3.61,121,5.364,6.5,3.0,121,16.0,16.0,16.0,121,0.0,0,0,121,30,2061.71,2080.0,598.0,1201,72035.2,564616,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260720_195029,cpu_performance,gpu_default,lud-cuda,large,4,0.6032,0.0869,3.3159,3.9994,256,2496486171.504,2509357056,1374449664,0.0,0,0,4886603623.669,4888117248,4843823104,662994300.826,663441408,659812352,0.0,0,0,620600413.025,620861104,620240752,30,5.641,6.1,0.5,121,2578.107,2998,1469,121,3354.0,3354.0,3354.0,121,0.012,0.1,0.0,121,0.0,0,0,121,2.281,4,2,121,4.028,4.4,0.4,121,66.845,70.6,56.2,121,1.624,2.0,0.1,121,0.0,0.0,0.0,1200,N/A,LPDDR5X (unified),120.515,120,63.439,67.0,54.0,1200,NVLink-C2C,5,16,1,0.0461,0.97,0.99,0.94,121,1.041,1.2,0.68,121,0.984,1.03,0.91,121,3.3215,4.0562,N/A,3.3064,3.8072,1,1.0,1.0,5.0,5.0,5.0,1200,1.0,1200,2,1.0,1.0,16.0,16.0,16.0,1200,1.0,1200,35.5,30.808,35.5,5.25,1200,75.532,96.0,0.0,1200,2385.982,2411.0,208.0,1200,115.174,118.02,114.49,121,111.216,114.06,110.53,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.516,7.2,3.67,121,5.355,5.9,3.0,121,16.0,16.0,16.0,121,0.0,0,0,121,30,2062.969,2080.0,598.0,1200,72008.4,566039,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260720_195301,cpu_performance,gpu_default,lud-cuda,large,5,0.5917,0.0898,3.3177,3.8704,256,2497659083.107,2510491648,1375027200,0.0,0,0,4888018334.678,4888416256,4844113920,663084954.446,663482368,659771392,0.0,0,0,620727010.182,620893120,620309456,31,5.645,6.1,0.5,121,2545.612,3015,1484,121,3354.0,3354.0,3354.0,121,0.013,0.1,0.0,121,0.017,1,0,121,2.223,4,2,121,4.012,4.4,0.3,121,67.191,70.7,56.5,121,1.65,2.1,0.1,121,0.0,0.0,0.0,1198,N/A,LPDDR5X (unified),120.663,120,63.864,67.0,54.0,1198,NVLink-C2C,5,16,1,0.7182,0.995,1.0,0.98,121,1.1,1.21,1.01,121,1.031,1.05,1.0,121,3.3238,4.0747,N/A,3.3082,0.005,1,1.0,1.0,5.0,5.0,5.0,1198,1.0,1198,2,1.0,1.0,16.0,16.0,16.0,1198,1.0,1198,35.44,30.943,35.44,5.21,1198,83.164,96.0,0.0,1198,2385.149,2411.0,208.0,1198,114.955,118.12,114.03,121,110.996,114.16,110.07,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.735,7.66,3.57,121,5.533,6.3,2.9,121,16.0,16.0,16.0,121,0.0,0,0,121,31,2062.113,2080.0,598.0,1198,72288.8,564423,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260720_195534,cpu_performance,gpu_default,lud-cuda,large,6,0.5941,0.0912,3.3184,3.9994,256,2497681966.545,2510225408,1374195712,0.0,0,0,4888372046.281,4888793088,4844437504,663098461.091,663535616,659603456,0.0,0,0,620750610.909,620936944,620352040,30,5.631,6.0,0.4,121,2553.14,3006,1441,121,3354.0,3354.0,3354.0,121,0.015,0.1,0.0,121,0.0,0,0,121,2.182,4,2,121,3.986,4.5,0.3,121,67.074,70.6,56.5,121,1.658,2.1,0.1,121,0.0,0.0,0.0,1198,N/A,LPDDR5X (unified),121.121,120,63.917,67.0,54.0,1198,NVLink-C2C,5,16,1,0.0479,0.985,1.0,0.97,121,0.914,1.07,0.7,121,0.971,1.0,0.95,121,3.3284,4.0923,N/A,3.3111,3.8715,1,1.0,1.0,5.0,5.0,5.0,1198,1.0,1198,2,1.0,1.0,16.0,16.0,16.0,1198,1.0,1198,35.49,31.063,35.49,5.18,1198,82.866,96.0,0.0,1198,2386.051,2411.0,208.0,1198,114.631,117.82,114.03,121,110.671,113.86,110.07,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,7.059,7.66,3.87,121,5.797,6.3,3.2,121,16.0,16.0,16.0,121,0.0,0,0,121,30,2062.861,2080.0,598.0,1198,72306.8,564551,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260720_195806,cpu_performance,gpu_default,lud-cuda,large,7,0.6052,0.0886,3.3165,3.9993,256,2483158836.893,2509557760,1378541568,0.0,0,0,4882717602.909,4889112576,4844777472,662991592.727,663523328,660283392,0.0,0,0,620725910.876,620947152,620503000,30,5.624,6.0,0.4,121,2546.917,2942,1448,121,3354.0,3354.0,3354.0,121,0.013,0.1,0.0,121,0.0,0,0,121,2.339,4,2,121,4.004,4.4,0.3,121,67.343,70.8,56.6,121,1.636,2.1,0.1,121,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),120.867,120,63.982,67.0,54.0,1201,NVLink-C2C,5,16,1,0.0686,0.977,0.99,0.97,121,0.889,1.1,0.7,121,0.94,0.98,0.92,121,3.3212,4.0598,N/A,3.3104,3.6811,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,35.58,30.967,35.58,5.25,1201,78.431,96.0,0.0,1201,2386.035,2411.0,208.0,1201,115.351,117.36,114.2,121,111.392,113.4,110.24,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.339,7.49,4.33,121,5.212,6.2,3.6,121,16.0,16.0,16.0,121,0.0,0,0,121,30,2063.236,2080.0,598.0,1201,71984.2,564345,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260720_200038,cpu_performance,gpu_default,lud-cuda,large,8,0.5967,0.0904,3.318,3.9994,256,2497794826.579,2509922304,1377914880,0.0,0,0,4889003642.711,4889423872,4845101056,663173103.074,663597056,659931136,0.0,0,0,620815161.124,621010960,620471480,30,5.631,6.0,0.5,121,2557.719,3318,1441,121,3354.0,3354.0,3354.0,121,0.019,0.1,0.0,121,0.0,0,0,121,2.264,4,2,121,4.005,4.5,0.3,121,67.37,71.4,57.0,121,1.639,2.1,0.1,121,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),120.692,120,63.966,67.0,54.0,1201,NVLink-C2C,5,16,1,0.0431,0.991,1.01,0.97,121,1.031,1.18,0.73,121,0.973,1.02,0.9,121,3.3245,4.0526,N/A,3.3115,3.8373,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,35.57,30.914,35.57,5.15,1201,76.784,96.0,0.0,1201,2380.145,2411.0,208.0,1201,114.346,117.77,113.8,121,110.386,113.81,109.84,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,7.344,7.89,3.92,121,6.033,6.5,3.2,121,16.0,16.0,16.0,121,0.0,0,0,121,30,2058.893,2080.0,598.0,1201,72014.1,564243,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260720_200311,cpu_performance,gpu_default,lud-cuda,large,9,0.5962,0.0902,3.3182,3.9995,256,2497461764.231,2509799424,1374453760,0.0,0,0,4889298487.008,4889743360,4845416448,663206886.612,663642112,659841024,0.0,0,0,620907309.554,621064400,620516216,30,5.611,6.0,0.5,121,2536.909,2964,1453,121,3354.0,3354.0,3354.0,121,0.013,0.1,0.0,121,0.0,0,0,121,2.207,4,2,121,3.996,4.3,0.3,121,67.548,71.4,57.0,121,1.632,2.2,0.1,121,0.0,0.0,0.0,1199,N/A,LPDDR5X (unified),120.673,120,64.005,67.0,54.0,1199,NVLink-C2C,5,16,1,0.0486,1.001,1.02,0.99,121,1.054,1.29,0.83,121,0.999,1.06,0.95,121,3.3237,4.058,N/A,3.3061,3.8516,1,1.0,1.0,5.0,5.0,5.0,1199,1.0,1199,2,1.0,1.0,16.0,16.0,16.0,1199,1.0,1199,35.57,30.967,35.57,5.19,1199,79.131,96.0,0.0,1199,2382.673,2411.0,208.0,1199,114.883,117.71,113.78,121,110.923,113.75,109.82,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.807,7.91,3.98,121,5.598,6.5,3.3,121,16.0,16.0,16.0,121,0.0,0,0,121,30,2060.475,2080.0,598.0,1199,72274.5,564525,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260720_200543,cpu_performance,gpu_default,lud-cuda,large,10,0.609,0.0855,3.3159,3.9995,256,2493224096.793,2509717504,1376043008,0.0,0,0,4887826905.917,4890038272,4845723648,663214773.95,663646208,660017152,0.0,0,0,620948091.24,621125664,620609920,30,5.666,6.1,0.5,121,2562.388,2969,1425,121,3354.0,3354.0,3354.0,121,0.012,0.1,0.0,121,0.0,0,0,121,2.273,5,2,121,4.054,4.4,0.3,121,67.827,71.7,57.0,121,1.622,2.0,0.1,121,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),120.686,120,64.197,67.0,54.0,1201,NVLink-C2C,5,16,1,0.0645,0.997,1.0,0.99,121,0.937,0.99,0.78,121,0.982,0.99,0.96,121,3.3211,4.0548,N/A,3.3085,3.6825,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,35.61,31.039,35.61,5.27,1201,80.639,96.0,0.0,1201,2386.622,2411.0,208.0,1201,115.632,117.89,115.04,121,111.671,113.93,111.08,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.058,6.65,3.8,121,4.978,5.5,3.1,121,16.0,16.0,16.0,121,0.0,0,0,121,30,2063.401,2080.0,598.0,1201,71994.4,564556,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260720_200747,cpu_performance,gpu_default,hotspot-cuda,large,1,0.5545,0.0006,0.8503,1.3947,256,1450377148.298,1474818048,1384144896,0.0,0,0,4918586071.802,4927332352,4882903040,661633480.992,662245376,660529152,0.0,0,0,621480886.942,621760760,621136744,86,5.374,5.7,3.0,121,2894.182,3646,2185,121,3354.0,3354.0,3354.0,121,0.085,0.2,0.0,121,0.017,1,0,121,2.298,4,1,121,2.508,3.3,1.4,121,72.516,74.2,67.0,121,2.831,3.3,1.6,121,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),120.977,120,72.893,79.0,63.0,1201,NVLink-C2C,5,16,1,0.1006,1.004,1.01,1.0,121,1.063,1.13,0.99,121,1.018,1.03,0.99,121,0.8521,1.4611,N/A,0.8494,0.487,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,81.55,61.463,81.55,14.66,1201,56.847,94.0,0.0,1201,2392.759,2411.0,2249.0,1201,117.843,118.11,117.64,121,113.848,114.11,113.65,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.847,4.05,3.58,121,3.159,3.3,2.9,121,16.0,16.0,16.0,121,0.0,0,0,121,86,2104.448,2119.0,1956.0,1201,23185.6,49510,242,0.0,1,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260720_201020,cpu_performance,gpu_default,hotspot-cuda,large,2,0.5555,0.0006,0.8505,1.3947,256,1448455142.612,1473904640,1391620096,0.0,0,0,4917711355.769,4927639552,4883312640,661601390.017,662302720,660574208,0.0,0,0,621475388.496,621797528,621127320,86,5.319,5.6,0.5,121,2875.909,3228,1443,121,3354.0,3354.0,3354.0,121,0.087,0.2,0.0,121,0.0,0,0,121,2.083,3,1,121,2.485,3.2,0.3,121,69.42,73.3,56.2,121,2.8,3.3,0.1,121,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),121.225,120,70.11,78.0,54.0,1201,NVLink-C2C,5,16,1,0.1125,0.986,1.0,0.97,121,0.924,1.02,0.68,121,0.971,0.99,0.94,121,0.8526,1.4531,N/A,0.8495,0.3762,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,81.13,59.779,81.13,5.24,1201,57.066,94.0,0.0,1201,2372.303,2411.0,208.0,1201,117.848,118.11,117.76,121,113.854,114.12,113.77,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.842,3.93,3.58,121,3.157,3.2,2.9,121,16.0,16.0,16.0,121,0.0,0,0,121,86,2087.326,2119.0,598.0,1201,23026.9,51332,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260720_201252,cpu_performance,gpu_default,hotspot-cuda,large,3,0.5483,0.0006,0.8505,1.3947,256,1450617999.868,1475313664,1374740480,0.0,0,0,4919217803.636,4927987712,4883623936,661743599.074,662544384,660516864,0.0,0,0,621621000.0,621909120,621231456,86,5.352,5.7,0.5,121,2874.826,3420,1446,121,3354.0,3354.0,3354.0,121,0.084,0.2,0.0,121,0.0,0,0,121,2.223,5,1,121,2.506,3.3,0.3,121,68.821,72.7,55.4,121,2.817,3.2,0.1,121,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),120.366,120,69.84,77.0,53.0,1201,NVLink-C2C,5,16,1,0.0467,0.965,0.97,0.96,121,0.809,0.94,0.56,121,0.903,0.92,0.88,121,0.8525,1.4466,N/A,0.8494,0.9948,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,81.01,59.687,81.01,5.17,1201,57.52,94.0,0.0,1201,2367.596,2411.0,208.0,1201,117.82,118.13,117.61,121,113.824,114.13,113.61,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.87,4.08,3.56,121,3.178,3.4,2.9,121,16.0,16.0,16.0,121,0.0,0,0,121,86,2083.792,2119.0,598.0,1201,23163.1,49294,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260720_201525,cpu_performance,gpu_default,hotspot-cuda,large,4,0.5461,0.0006,0.8529,1.3947,256,1448948998.347,1474375680,1375739904,0.0,0,0,4918488614.083,4928344064,4883963904,661704839.405,662392832,660611072,0.0,0,0,621676136.397,621966096,621319320,86,5.364,5.7,0.5,121,2854.942,3239,1419,121,3354.0,3354.0,3354.0,121,0.082,0.2,0.0,121,0.008,1,0,121,2.198,3,1,121,2.512,3.2,0.3,121,68.653,73.0,55.3,121,2.816,3.3,0.1,121,0.0,0.0,0.0,1200,N/A,LPDDR5X (unified),121.225,120,69.54,77.0,53.0,1200,NVLink-C2C,5,16,1,0.0504,0.945,0.96,0.94,121,0.845,0.98,0.57,121,0.874,0.91,0.83,121,1.0173,1.5604,N/A,0.8495,0.9857,1,1.0,1.0,5.0,5.0,5.0,1200,1.0,1200,2,1.0,1.0,16.0,16.0,16.0,1200,1.0,1200,80.93,59.555,80.93,5.06,1200,57.329,94.0,0.0,1200,2367.25,2411.0,208.0,1200,117.846,118.13,117.75,121,113.85,114.13,113.76,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.844,3.94,3.56,121,3.158,3.2,2.9,121,16.0,16.0,16.0,121,0.0,0,0,121,86,2083.356,2119.0,598.0,1200,23149.3,49603,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260720_201756,cpu_performance,gpu_default,hotspot-cuda,large,5,0.5536,0.0006,0.8508,1.3947,256,1449016802.38,1473933312,1380667392,0.0,0,0,4917749946.182,4928708608,4884332544,661731548.033,662343680,660680704,0.0,0,0,621711646.942,621931032,621407632,86,5.36,5.7,0.4,121,2874.322,3249,1440,121,3354.0,3354.0,3354.0,121,0.086,0.2,0.0,121,0.008,1,0,121,2.091,4,1,121,2.504,3.2,0.3,121,68.353,72.4,55.1,121,2.808,3.3,0.1,121,0.0,0.0,0.0,1200,N/A,LPDDR5X (unified),120.417,120,68.732,77.0,52.0,1200,NVLink-C2C,5,16,1,0.0981,0.929,0.94,0.92,121,0.826,0.95,0.6,121,0.855,0.89,0.82,121,0.8687,1.4679,N/A,0.8496,0.516,1,1.0,1.0,5.0,5.0,5.0,1200,1.0,1200,2,1.0,1.0,16.0,16.0,16.0,1200,1.0,1200,80.97,59.179,80.97,5.1,1200,56.483,94.0,0.0,1200,2361.163,2411.0,208.0,1200,117.86,118.11,117.75,121,113.863,114.12,113.76,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.83,3.94,3.58,121,3.15,3.2,2.9,121,16.0,16.0,16.0,121,0.0,0,0,121,86,2079.258,2119.0,598.0,1200,22945.1,49345,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260720_202029,cpu_performance,gpu_default,hotspot-cuda,large,6,0.5503,0.0006,0.851,1.3947,256,1449760243.306,1474981888,1378586624,0.0,0,0,4919780715.901,4929081344,4884692992,661789839.868,662425600,660668416,0.0,0,0,621769358.017,622024808,621405872,86,5.341,5.6,0.5,121,2876.066,3346,1423,121,3354.0,3354.0,3354.0,121,0.084,0.2,0.0,121,0.017,1,0,121,2.14,5,1,121,2.502,3.2,0.3,121,68.308,72.3,55.1,121,2.807,3.4,0.1,121,0.0,0.0,0.0,1200,N/A,LPDDR5X (unified),121.024,120,69.014,77.0,53.0,1200,NVLink-C2C,5,16,1,0.069,0.916,0.93,0.91,121,0.863,1.01,0.64,121,0.855,0.9,0.82,121,0.8763,1.469,N/A,0.8496,0.78,1,1.0,1.0,5.0,5.0,5.0,1200,1.0,1200,2,1.0,1.0,16.0,16.0,16.0,1200,1.0,1200,80.77,59.486,80.77,5.02,1200,57.572,94.0,0.0,1200,2368.045,2411.0,208.0,1200,117.845,118.12,117.73,121,113.848,114.13,113.73,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.845,3.96,3.57,121,3.16,3.3,2.9,121,16.0,16.0,16.0,121,0.0,0,0,121,86,2083.207,2119.0,598.0,1200,23155.8,50637,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
